"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-01-28",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-01-29",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-01-30",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-01-31",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-02-01",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-02-02",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-02-03",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-02-04",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-02-05",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-02-06",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-02-07",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-02-08",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-02-09",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-02-10",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-02-11",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-02-12",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-02-13",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-02-14",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-02-15",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-02-16",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-02-17",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-02-18",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-02-19",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-02-20",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-02-21",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-02-22",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-02-23",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-02-24",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-02-25",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-02-26",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-02-27",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-02-28",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-03-01",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-03-02",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-03-03",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-03-04",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-03-05",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-03-06",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-03-07",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-03-08",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-03-09",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-03-10",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-03-11",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-03-12",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-03-13",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-03-14",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-03-15",,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","2022-03-16",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-01-01",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-01-02",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-01-03",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-01-04",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-01-05",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-01-06",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-01-07",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-01-08",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-01-09",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-01-10",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-01-11",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-01-12",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-01-13",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-01-14",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-01-15",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-01-16",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-01-17",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-01-18",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-01-19",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-01-20",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-01-21",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-01-22",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-01-23",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-01-24",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-01-25",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-01-26",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-01-27",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-01-28",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-01-29",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-01-30",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-01-31",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-02-01",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-02-02",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-02-03",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-02-04",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-02-05",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-02-06",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-02-07",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-02-08",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-02-09",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-02-10",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-02-11",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-02-12",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-02-13",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-02-14",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-02-15",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-02-16",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-02-17",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-02-18",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-02-19",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-02-20",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-02-21",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-02-22",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-02-23",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-02-24",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-02-25",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-02-26",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-02-27",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-02-28",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-03-01",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-03-02",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-03-03",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-03-04",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-03-05",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-03-06",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-03-07",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-03-08",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-03-09",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-03-10",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-03-11",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-03-12",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-03-13",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-03-14",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-03-15",,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","2022-03-16",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-01-01",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-01-02",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-01-03",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-01-04",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-01-05",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-01-06",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-01-07",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-01-08",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-01-09",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-01-10",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-01-11",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-01-12",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-01-13",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-01-14",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-01-15",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-01-16",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-01-17",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-01-18",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-01-19",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-01-20",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-01-21",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-01-22",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-01-23",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-01-24",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-01-25",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-01-26",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-01-27",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-01-28",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-01-29",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-01-30",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-01-31",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-02-01",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-02-02",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-02-03",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-02-04",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-02-05",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-02-06",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-02-07",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-02-08",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-02-09",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-02-10",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-02-11",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-02-12",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-02-13",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-02-14",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-02-15",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-02-16",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-02-17",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-02-18",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-02-19",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-02-20",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-02-21",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-02-22",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-02-23",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-02-24",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-02-25",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-02-26",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-02-27",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-02-28",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-03-01",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-03-02",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-03-03",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-03-04",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-03-05",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-03-06",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-03-07",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-03-08",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-03-09",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-03-10",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-03-11",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-03-12",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-03-13",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-03-14",,,,
"US1NJBG0017","GLEN ROCK 0.7 SSE, NJ US","2022-03-15",,,,
"US1NJMD0098","SOUTH AMBOY 0.7 S, NJ US","2022-01-01",,,,
"US1NJMD0098","SOUTH AMBOY 0.7 S, NJ US","2022-01-02",,,,
"US1NJMD0098","SOUTH AMBOY 0.7 S, NJ US","2022-01-03",,,,
"US1NJMD0098","SOUTH AMBOY 0.7 S, NJ US","2022-01-04",,,,
"US1NJMD0098","SOUTH AMBOY 0.7 S, NJ US","2022-01-05",,,,
"US1NJMD0098","SOUTH AMBOY 0.7 S, NJ US","2022-01-06",,,,
"US1NJMD0098","SOUTH AMBOY 0.7 S, NJ US","2022-01-07",,,,
"US1NJMD0098","SOUTH AMBOY 0.7 S, NJ US","2022-01-08",,,,
"US1NJMD0098","SOUTH AMBOY 0.7 S, NJ US","2022-01-09",,,,
"US1NJMD0098","SOUTH AMBOY 0.7 S, NJ US","2022-01-10",,,,
"US1NJMD0098","SOUTH AMBOY 0.7 S, NJ US","2022-01-11",,,,
"US1NJMD0098","SOUTH AMBOY 0.7 S, NJ US","2022-01-12",,,,
"US1NJMD0098","SOUTH AMBOY 0.7 S, NJ US","2022-01-13",,,,
"US1NJMD0098","SOUTH AMBOY 0.7 S, NJ US","2022-01-14",,,,
"US1NJMD0098","SOUTH AMBOY 0.7 S, NJ US","2022-01-15",,,,
"US1NJMD0098","SOUTH AMBOY 0.7 S, NJ US","2022-01-16",,,,
"US1NJMD0098","SOUTH AMBOY 0.7 S, NJ US","2022-01-17",,,,
"US1NJMD0098","SOUTH AMBOY 0.7 S, NJ US","2022-01-18",,,,
"US1NJMD0098","SOUTH AMBOY 0.7 S, NJ US","2022-01-19",,,,
"US1NJMD0098","SOUTH AMBOY 0.7 S, NJ US","2022-01-20",,,,
"US1NJMD0098","SOUTH AMBOY 0.7 S, NJ US","2022-01-21",,,,
"US1NJMD0098","SOUTH AMBOY 0.7 S, NJ US","2022-01-22",,,,
"US1NJMD0098","SOUTH AMBOY 0.7 S, NJ US","2022-01-23",,,,
"US1NJMD0098","SOUTH AMBOY 0.7 S, NJ US","2022-01-24",,,,
"US1NJMD0098","SOUTH AMBOY 0.7 S, NJ US","2022-01-25",,,,
"US1NJMD0098","SOUTH AMBOY 0.7 S, NJ US","2022-01-26",,,,
"US1NJMD0098","SOUTH AMBOY 0.7 S, NJ US","2022-01-27",,,,
"US1NJMD0098","SOUTH AMBOY 0.7 S, NJ US","2022-01-28",,,,
"US1NJMD0098","SOUTH AMBOY 0.7 S, NJ US","2022-01-29",,,,
"US1NJMD0098","SOUTH AMBOY 0.7 S, NJ US","2022-02-01",,,,
"US1NJMD0098","SOUTH AMBOY 0.7 S, NJ US","2022-02-02",,,,
"US1NJMD0098","SOUTH AMBOY 0.7 S, NJ US","2022-02-03",,,,
"US1NJMD0098","SOUTH AMBOY 0.7 S, NJ US","2022-02-04",,,,
"US1NJMD0098","SOUTH AMBOY 0.7 S, NJ US","2022-02-05",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-01-02",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-01-03",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-01-07",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-01-09",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-01-10",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-01-11",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-01-13",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-01-14",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-01-17",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-01-20",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-01-29",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-01-30",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-01-31",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-02-01",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-02-02",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-02-05",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-02-06",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-02-07",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-02-08",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-02-11",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-02-12",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-02-13",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-02-14",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-02-15",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-02-16",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-02-17",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-02-18",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-02-20",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-02-25",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-02-27",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-02-28",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-03-01",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-03-03",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-03-06",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-03-08",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-03-10",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-03-12",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2022-03-13",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2022-01-01",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2022-01-02",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2022-01-03",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2022-01-04",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2022-01-05",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2022-01-06",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2022-01-07",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2022-01-08",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2022-01-09",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2022-01-10",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2022-01-11",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2022-01-12",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2022-01-13",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2022-01-14",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2022-01-15",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2022-01-16",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2022-01-17",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2022-01-18",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2022-01-19",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2022-01-20",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2022-01-21",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2022-01-22",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2022-01-23",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2022-01-24",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2022-01-25",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2022-01-26",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2022-01-27",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2022-01-28",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2022-01-29",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2022-01-30",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2022-01-31",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2022-02-01",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2022-02-02",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2022-02-03",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2022-02-04",,,,
"US1NYSF0061","CENTERPORT 0.9 SW, NY US","2022-02-05",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2022-01-01",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2022-01-02",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2022-01-03",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2022-01-04",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2022-01-05",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2022-01-06",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2022-01-13",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2022-01-14",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2022-01-15",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2022-01-16",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2022-01-17",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2022-01-18",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2022-01-19",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2022-01-20",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2022-01-21",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2022-01-22",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2022-01-23",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2022-01-24",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2022-01-25",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2022-01-26",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2022-01-27",,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","2022-01-28",,,,
